comment_id,comment_text,account_age_days,posting_frequency_per_min,similarity_to_trending,engagement_rate,is_it_cell,cleaned_text,scaled_age,scaled_frequency,scaled_similarity
C0148,This person is a traitor! Stop spreading lies about our great country! #JOINNOW,24,15.29,0.828,44.34,1,this person is a traitor stop spreading lies about our great country #joinnow,0.012273212379935967,1.3977437358455047,0.828
C0149,"Wow, that sunset is gorgeous! Thanks for sharing the photo.",208,0.84,0.184,9.92,0,wow that sunset is gorgeous thanks for sharing the photo,0.11045891141942371,-0.8788144966602205,0.184
C0150,This person is a traitor! Stop spreading lies about our great country!,30,15.86,0.81,41.69,1,this person is a traitor stop spreading lies about our great country,0.015474919957310564,1.487545686885523,0.81
C0151,"Haha that is so funny, thanks for making my day! 😊",961,0.17,0.068,19.55,0,haha that is so funny thanks for making my day,0.5122732123799361,-0.9843711759528734,0.068
C0152,CLICK HERE TO EARN $500 DAILY WORKING FROM HOME! 100% REAL LINK IN BIO!!!,63,13.61,0.925,34.34,1,click here to earn daily working from home real link in bio,0.033084311632870865,1.1330643012012405,0.925
C0153,SUPPORT THIS LEADER FOR BETTER FUTURE! DO NOT TRUST THE OPPOSITION!! #Victory2026,4,17.15,0.747,46.39,1,support this leader for better future do not trust the opposition #victory,0.0016008537886873,1.6907816813445113,0.747
C0154,"This recipe looks delicious, definitely trying it out this Sunday!",578,0.79,0.247,18.93,0,this recipe looks delicious definitely trying it out this sunday,0.30789754535752406,-0.8866918607865378,0.247
C0155,Unbelievable development! Best leader of all time! Truly visionary leadership!,24,16.03,0.707,40.14,1,unbelievable development best leader of all time truly visionary leadership,0.012273212379935967,1.5143287249150024,0.707
C0156,SUPPORT #LEADER2026 NOW! SHARE THIS MESSAGE TO 10 GROUPS NOW!!! #JOINNOW,7,12.68,0.9,33.68,1,support #leader now share this message to groups now #joinnow,0.0032017075773746,0.986545328451737,0.9
C0157,Earn passive income easily. Sign up using code BOT999. Real cash! #ALERT,89,2.7,0.834,3.92,1,earn passive income easily sign up using code bot real cash #alert,0.04695837780149413,-0.5857765511612135,0.834
C0158,"Wow, that sunset is gorgeous! Thanks for sharing the photo. ...",1778,0.54,0.161,15.63,0,wow that sunset is gorgeous thanks for sharing the photo,0.948239060832444,-0.9260786814181248,0.161
C0159,SUPPORT #LEADER2026 NOW! SHARE THIS MESSAGE TO 10 GROUPS NOW!!!,36,12.87,0.853,36.13,1,support #leader now share this message to groups now,0.018676627534685165,1.016479312131743,0.853
C0160,SUPPORT #LEADER2026 NOW! SHARE THIS MESSAGE TO 10 GROUPS NOW!!! #ALERT,28,7.44,0.991,20.67,1,support #leader now share this message to groups now #alert,0.0144076840981857,0.16099756801367485,0.991
C0161,That match last night was insane! What a finish in the last minute.,404,0.46,0.156,17.47,0,that match last night was insane what a finish in the last minute,0.21504802561366063,-0.9386824640202326,0.156
C0162,CLICK HERE TO EARN $500 DAILY WORKING FROM HOME! 100% REAL LINK IN BIO!!!,27,9.65,0.784,30.99,1,click here to earn daily working from home real link in bio,0.013874066168623266,0.5091770623969034,0.784
C0163,This channel is biased and spreading fake propaganda. Ban them!,1,9.67,0.679,24.16,1,this channel is biased and spreading fake propaganda ban them,0.0,0.5123280080474303,0.679
C0164,Can someone explain how to solve the 3rd question in the ML assignment?,1129,0.52,0.021,5.52,0,can someone explain how to solve the rd question in the ml assignment,0.6019210245464248,-0.9292296270686516,0.021
C0165,"Wow, that sunset is gorgeous! Thanks for sharing the photo.",665,1.0,0.124,4.48,0,wow that sunset is gorgeous thanks for sharing the photo,0.35432230522945574,-0.8536069314560047,0.124
C0166,This person is a traitor! Stop spreading lies about our great country!,5,11.97,0.642,37.09,1,this person is a traitor stop spreading lies about our great country,0.0021344717182497333,0.8746867578580302,0.642
C0167,This person is a traitor! Stop spreading lies about our great country!,14,11.37,1.0,36.1,1,this person is a traitor stop spreading lies about our great country,0.006937033084311634,0.7801583883422214,1.0
C0168,This person is a traitor! Stop spreading lies about our great country! #JOINNOW,1,7.93,0.862,22.38,1,this person is a traitor stop spreading lies about our great country #joinnow,0.0,0.23819573645158515,0.862
C0169,What a great performance by the team. Very happy with the result. !!,734,0.5,0.166,8.61,0,what a great performance by the team very happy with the result,0.39114194236926364,-0.9323805727191786,0.166
C0170,Boycott this movie! It hurts community sentiments! #BoycottTrending,42,12.6,0.824,33.97,1,boycott this movie it hurts community sentiments #boycotttrending,0.021878335112059766,0.9739415458496291,0.824
C0171,Don't listen to this fake news! The truth is hidden by mainstream media! #ALERT,7,22.28,0.667,64.52,1,dont listen to this fake news the truth is hidden by mainstream media #alert,0.0032017075773746,2.4989992407046757,0.667
C0172,"This recipe looks delicious, definitely trying it out this Sunday!",30,0.05,0.026,6.11,0,this recipe looks delicious definitely trying it out this sunday,0.015474919957310564,-1.0032768498560352,0.026
C0173,Boycott this movie! It hurts community sentiments! #BoycottTrending,7,12.81,0.631,34.34,1,boycott this movie it hurts community sentiments #boycotttrending,0.0032017075773746,1.0070264751801623,0.631
C0174,Unbelievable development! Best leader of all time! Truly visionary leadership! #ALERT,31,10.55,0.792,31.28,1,unbelievable development best leader of all time truly visionary leadership #alert,0.016008537886873,0.6509696166706165,0.792
C0175,What a great performance by the team. Very happy with the result.,490,0.47,0.153,8.48,0,what a great performance by the team very happy with the result,0.2609391675560299,-0.9371069911949691,0.153
C0176,The customer service was really helpful and sorted my issue in 5 minutes.,508,0.53,0.137,14.5,0,the customer service was really helpful and sorted my issue in minutes,0.27054429028815374,-0.9276541542433882,0.137
C0177,THE TRUTH HAS BEEN EXPOSED! WATCH THIS VIDEO BEFORE IT GETS DELETED!!!,9,7.79,0.771,22.9,1,the truth has been exposed watch this video before it gets deleted,0.004268943436499467,0.2161391168978965,0.771
C0178,"Honestly, I think the movie was slightly overrated, but the acting was top tier.",1084,0.63,0.114,17.8,0,honestly i think the movie was slightly overrated but the acting was top tier,0.5779082177161153,-0.9118994259907535,0.114
C0179,What a great performance by the team. Very happy with the result.,367,0.68,0.209,10.45,0,what a great performance by the team very happy with the result,0.19530416221985059,-0.9040220618644361,0.209
C0180,That match last night was insane! What a finish in the last minute.,930,0.12,0.242,11.08,0,that match last night was insane what a finish in the last minute,0.4957310565635006,-0.9922485400791908,0.242
C0181,"This recipe looks delicious, definitely trying it out this Sunday!",590,0.81,0.08,4.96,0,this recipe looks delicious definitely trying it out this sunday,0.31430096051227324,-0.883540915136011,0.08
C0182,Don't listen to this fake news! The truth is hidden by mainstream media! #ALERT,27,15.03,0.63,44.97,1,dont listen to this fake news the truth is hidden by mainstream media #alert,0.013874066168623266,1.356781442388654,0.63
C0183,Earn passive income easily. Sign up using code BOT999. Real cash!,18,3.32,0.825,12.11,1,earn passive income easily sign up using code bot real cash,0.009071504802561366,-0.488097235994878,0.825
C0184,"Wow, that sunset is gorgeous! Thanks for sharing the photo.",582,0.62,0.146,17.52,0,wow that sunset is gorgeous thanks for sharing the photo,0.31003201707577377,-0.913474898816017,0.146
C0185,CLICK HERE TO EARN $500 DAILY WORKING FROM HOME! 100% REAL LINK IN BIO!!! #JOINNOW,68,10.66,0.962,34.72,1,click here to earn daily working from home real link in bio #joinnow,0.035752401280683035,0.6682998177485145,0.962
C0186,"I'm not sure if this is correct, but let's see how it goes.",1068,0.31,0.108,5.56,0,im not sure if this is correct but lets see how it goes,0.5693703308431164,-0.9623145563991848,0.108
C0187,Beautiful weather today. Going out for a cup of coffee. !!,840,0.05,0.205,22.03,0,beautiful weather today going out for a cup of coffee,0.4477054429028816,-1.0032768498560352,0.205
C0188,Beautiful weather today. Going out for a cup of coffee.,1087,0.36,0.203,20.1,0,beautiful weather today going out for a cup of coffee,0.5795090715048026,-0.9544371922728673,0.203
C0189,The customer service was really helpful and sorted my issue in 5 minutes. ...,1428,0.2,0.201,11.21,0,the customer service was really helpful and sorted my issue in minutes,0.7614727854855924,-0.9796447574770829,0.201
C0190,SUPPORT #LEADER2026 NOW! SHARE THIS MESSAGE TO 10 GROUPS NOW!!!,15,15.23,0.725,42.4,1,support #leader now share this message to groups now,0.007470651013874066,1.388290898893924,0.725
C0191,"I'm not sure if this is correct, but let's see how it goes. haha",1007,0.28,0.169,8.22,0,im not sure if this is correct but lets see how it goes haha,0.536819637139808,-0.9670409748749751,0.169
C0192,The customer service was really helpful and sorted my issue in 5 minutes.,555,0.08,0.058,5.24,0,the customer service was really helpful and sorted my issue in minutes,0.2956243329775881,-0.9985504313802447,0.058
C0193,THE TRUTH HAS BEEN EXPOSED! WATCH THIS VIDEO BEFORE IT GETS DELETED!!! #ALERT,39,14.3,0.59,45.04,1,the truth has been exposed watch this video before it gets deleted #alert,0.020277481323372464,1.2417719261444204,0.59
C0194,This is completely fake! Stop spreading negative rumors immediately!,83,10.78,0.697,29.9,1,this is completely fake stop spreading negative rumors immediately,0.04375667022411953,0.6872054916516762,0.697
C0195,"Honestly, I think the movie was slightly overrated, but the acting was top tier.",569,0.54,0.406,11.52,0,honestly i think the movie was slightly overrated but the acting was top tier,0.3030949839914622,-0.9260786814181248,0.406
C0196,Earn passive income easily. Sign up using code BOT999. Real cash! #MUSTWATCH,13,10.59,0.829,31.36,1,earn passive income easily sign up using code bot real cash #mustwatch,0.0064034151547492,0.6572715079716702,0.829
C0197,"I don't agree with your opinion, but I appreciate the respectful debate here.",666,1.09,0.145,4.21,0,i dont agree with your opinion but i appreciate the respectful debate here,0.3548559231590182,-0.8394276760286336,0.145
C0198,This is the best government in history. Clean sweep in next elections! #PropagandaCampaign,52,10.4,0.876,31.32,1,this is the best government in history clean sweep in next elections #propagandacampaign,0.0272145144076841,0.6273375242916642,0.876
C0199,SUPPORT THIS LEADER FOR BETTER FUTURE! DO NOT TRUST THE OPPOSITION!! #Victory2026 #ALERT,10,4.95,0.937,12.92,1,support this leader for better future do not trust the opposition #victory #alert,0.0048025613660619,-0.2312951654769311,0.937
C0200,Does anyone know if the local train is running on schedule today? ...,709,0.82,0.162,16.08,0,does anyone know if the local train is running on schedule today,0.3778014941302028,-0.8819654423107474,0.162
C0201,Does anyone know if the local train is running on schedule today?,1047,0.89,0.256,9.73,0,does anyone know if the local train is running on schedule today,0.5581643543223053,-0.870937132533903,0.256
C0202,THE TRUTH HAS BEEN EXPOSED! WATCH THIS VIDEO BEFORE IT GETS DELETED!!! #JOINNOW,21,14.53,0.852,40.9,1,the truth has been exposed watch this video before it gets deleted #joinnow,0.010672358591248666,1.27800780112548,0.852
C0203,Boycott this movie! It hurts community sentiments! #BoycottTrending,6,15.27,0.816,44.21,1,boycott this movie it hurts community sentiments #boycotttrending,0.002668089647812167,1.3945927901949777,0.816
C0204,AMAZING OFFER! GET FREE CRYPTO NOW! CLICK LINK BELOW!!! #MUSTWATCH,107,11.15,0.795,29.57,1,amazing offer get free crypto now click link below #mustwatch,0.05656350053361793,0.745497986186425,0.795
C0205,This channel is biased and spreading fake propaganda. Ban them!,60,10.14,0.906,23.13,1,this channel is biased and spreading fake propaganda ban them,0.03148345784418356,0.5863752308348138,0.906
C0206,THE TRUTH HAS BEEN EXPOSED! WATCH THIS VIDEO BEFORE IT GETS DELETED!!! #ALERT,4,14.0,0.827,38.36,1,the truth has been exposed watch this video before it gets deleted #alert,0.0016008537886873,1.1945077413865162,0.827
C0207,SUPPORT THIS LEADER FOR BETTER FUTURE! DO NOT TRUST THE OPPOSITION!! #Victory2026,13,10.96,0.816,32.99,1,support this leader for better future do not trust the opposition #victory,0.0064034151547492,0.715564002506419,0.816
C0208,"Worst brand ever! Total scam, do not buy their products! SCAMMER!!",47,4.28,0.924,8.89,1,worst brand ever total scam do not buy their products scammer,0.024546424759871933,-0.3368518447695841,0.924
C0209,SUPPORT #LEADER2026 NOW! SHARE THIS MESSAGE TO 10 GROUPS NOW!!!,66,6.6,0.87,20.34,1,support #leader now share this message to groups now,0.03468516542155817,0.028657850691542613,0.87
C0210,This channel is biased and spreading fake propaganda. Ban them!,49,12.19,0.738,37.25,1,this channel is biased and spreading fake propaganda ban them,0.025613660618996798,0.9093471600138265,0.738
C0211,Follow my account for free premium tips and tricks. Guaranteed success!,20,15.68,0.838,38.15,1,follow my account for free premium tips and tricks guaranteed success,0.010138740661686232,1.4591871760307804,0.838
C0212,"Honestly, I think the movie was slightly overrated, but the acting was top tier.",96,0.24,0.229,10.5,0,honestly i think the movie was slightly overrated but the acting was top tier,0.05069370330843117,-0.973342866176029,0.229
C0213,Boycott this movie! It hurts community sentiments! #BoycottTrending,11,8.78,0.68,24.1,1,boycott this movie it hurts community sentiments #boycotttrending,0.005336179295624333,0.3721109265989807,0.68
